pc,effective_address,val0,store-1ea,store-1val0,store-2ea,store-2val0
4562900,69866928,52645184,281474976692740,84779008,281474976692704,5063
4562904,19660800,59,281474976692740,84779008,281474976692704,5063
4562908,52645184,67,281474976692740,84779008,281474976692704,5063
4562980,84087744,1,281474976692740,84779008,281474976692704,5063
4562992,84087720,46357696,281474976692740,84779008,281474976692704,5063
4563000,46357728,84087696,281474976692740,84779008,281474976692704,5063
4563004,84087696,84088208,281474976692740,84779008,281474976692704,5063
4563440,46357400,84087696,281474976692740,84779008,281474976692704,5063
4563448,84087704,84087760,281474976692740,84779008,281474976692704,5063
4563652,46357400,84087696,281474976692744,10458672,281474976692768,10458672
4563756,84087744,1,281474976692744,10458672,281474976692768,10458672
4563760,84087704,84087760,281474976692744,10458672,281474976692768,10458672
4563772,10458904,8533,281474976692744,10458672,281474976692768,10458672
4563776,84087720,46357696,281474976692744,10458672,281474976692768,10458672
4565840,46357776,192,281474976692720,46357696,281474976692744,10458672
4565944,281474976692700,64,281474976692720,46357696,281474976692744,10458672
4565952,84087712,46357360,281474976692720,46357696,281474976692744,10458672
4565956,46357400,84087696,281474976692720,46357696,281474976692744,10458672
4565960,84087704,84087760,281474976692720,46357696,281474976692744,10458672
4565968,84087768,0,281474976692720,46357696,281474976692744,10458672
4565976,46357736,84087568,281474976692720,46357696,281474976692744,10458672
4565984,84087576,84087440,281474976692720,46357696,281474976692744,10458672
4565992,84087448,0,281474976692720,46357696,281474976692744,10458672
4566000,46357368,69580928,281474976692720,46357696,281474976692744,10458672
4566004,69580928,33,281474976692720,46357696,281474976692744,10458672
4566016,69580960,69866944,281474976692720,46357696,281474976692744,10458672
4566020,69866944,47,281474976692720,46357696,281474976692744,10458672
4566060,69866952,19660800,281474976692720,46357696,281474976692744,10458672
4566064,19660800,59,281474976692720,46357696,281474976692744,10458672
4566076,69866960,69866912,281474976692720,46357696,281474976692744,10458672
4566080,69866912,72,281474976692720,46357696,281474976692744,10458672
4566092,69866928,52645184,281474976692720,46357696,281474976692744,10458672
4566096,19660800,59,281474976692720,46357696,281474976692744,10458672
4566100,52645184,67,281474976692720,46357696,281474976692744,10458672
4566172,46357704,81374464,281474976692720,46357696,281474976692744,10458672
4566176,81374464,33,281474976692720,46357696,281474976692744,10458672
4566192,81374496,41472480,281474976692760,33,281474976692720,46357696
4566196,41472480,47,281474976692760,33,281474976692720,46357696
4566236,41472488,19660800,281474976692760,33,281474976692720,46357696
4566240,19660800,59,281474976692760,33,281474976692720,46357696
4566252,41472496,41477824,281474976692760,33,281474976692720,46357696
4566256,41477824,72,281474976692760,33,281474976692720,46357696
4566268,41477840,35905760,281474976692760,33,281474976692720,46357696
4566272,19660800,59,281474976692760,33,281474976692720,46357696
4566276,35905760,67,281474976692760,33,281474976692720,46357696
4566384,41472488,19660800,281474976692732,41472480,281474976692760,33
4566388,19660800,59,281474976692732,41472480,281474976692760,33
4566400,41472496,41477824,281474976692732,41472480,281474976692760,33
6765468,41477824,72,281474976692624,281474976692576,281474976692608,281474976692576
6765496,8943864,6765536,281474976692624,281474976692576,281474976692608,281474976692576
6765544,9168488,3,281474976692624,281474976692576,281474976692608,281474976692576
6765560,9169152,9304178,281474976692624,281474976692576,281474976692608,281474976692576
6765568,9304180,101,281474976692624,281474976692576,281474976692608,281474976692576
6765592,41477848,19660800,281474976692624,281474976692576,281474976692608,281474976692576
6765468,19660800,59,281474976692560,281474976692512,281474976692544,281474976692512
6765496,8943760,6765512,281474976692560,281474976692512,281474976692544,281474976692512
6765512,281474976692560,41477824,281474976692560,281474976692512,281474976692544,281474976692512
6765516,281474976692544,9304178,281474976692560,281474976692512,281474976692544,281474976692512
6765520,281474976692528,46357360,281474976692560,281474976692512,281474976692544,281474976692512
6765524,281474976692512,281474976692576,281474976692560,281474976692512,281474976692544,281474976692512
6765568,9304179,101,281474976692560,281474976692512,281474976692544,281474976692512
6765592,41477840,35905760,281474976692560,281474976692512,281474976692544,281474976692512
6765468,35905760,67,281474976692560,281474976692512,281474976692544,281474976692512
6765496,8943824,6765512,281474976692560,281474976692512,281474976692544,281474976692512
6765512,281474976692560,41477824,281474976692560,281474976692512,281474976692544,281474976692512
6765516,281474976692544,9304178,281474976692560,281474976692512,281474976692544,281474976692512
6765520,281474976692528,46357360,281474976692560,281474976692512,281474976692544,281474976692512
6765524,281474976692512,281474976692576,281474976692560,281474976692512,281474976692544,281474976692512
6765568,9304178,101,281474976692560,281474976692512,281474976692544,281474976692512
6765592,41477832,35905632,281474976692560,281474976692512,281474976692544,281474976692512
6765468,35905632,103,281474976692560,281474976692512,281474976692544,281474976692512
6765544,9168519,2,281474976692560,281474976692512,281474976692544,281474976692512
6765560,9169400,9304038,281474976692560,281474976692512,281474976692544,281474976692512
6765568,9304039,101,281474976692560,281474976692512,281474976692544,281474976692512
6765592,35905648,19792896,281474976692560,281474976692512,281474976692544,281474976692512
6765468,19792896,54,281474976692496,281474976692448,281474976692480,281474976692448
6765496,8943720,6765512,281474976692496,281474976692448,281474976692480,281474976692448
6765512,281474976692496,35905632,281474976692496,281474976692448,281474976692480,281474976692448
6765516,281474976692480,9304038,281474976692496,281474976692448,281474976692480,281474976692448
6765520,281474976692464,46357360,281474976692496,281474976692448,281474976692480,281474976692448
6765524,281474976692448,281474976692512,281474976692496,281474976692448,281474976692480,281474976692448
6765568,9304038,101,281474976692496,281474976692448,281474976692480,281474976692448
6765592,35905640,69869184,281474976692496,281474976692448,281474976692480,281474976692448
6765468,69869184,3670077,281474976692496,281474976692448,281474976692480,281474976692448
6765496,8943776,6765512,281474976692496,281474976692448,281474976692480,281474976692448
6765512,281474976692496,35905632,281474976692496,281474976692448,281474976692480,281474976692448
6765516,281474976692480,9304038,281474976692496,281474976692448,281474976692480,281474976692448
6765520,281474976692464,46357360,281474976692496,281474976692448,281474976692480,281474976692448
6765524,281474976692448,281474976692512,281474976692496,281474976692448,281474976692480,281474976692448
6765512,281474976692560,41477824,281474976692496,281474976692448,281474976692480,281474976692448
6765516,281474976692544,9304178,281474976692496,281474976692448,281474976692480,281474976692448
6765520,281474976692528,46357360,281474976692496,281474976692448,281474976692480,281474976692448
6765524,281474976692512,281474976692576,281474976692496,281474976692448,281474976692480,281474976692448
6765512,281474976692624,69866944,281474976692496,281474976692448,281474976692480,281474976692448
6765516,281474976692608,46357696,281474976692496,281474976692448,281474976692480,281474976692448
6765520,281474976692592,46357360,281474976692496,281474976692448,281474976692480,281474976692448
6765524,281474976692576,281474976692640,281474976692496,281474976692448,281474976692480,281474976692448
4566440,69866952,19660800,281474976692496,281474976692448,281474976692480,281474976692448
4566444,19660800,59,281474976692496,281474976692448,281474976692480,281474976692448
4566488,41472488,19660800,281474976692496,281474976692448,281474976692480,281474976692448
4566492,19660800,59,281474976692496,281474976692448,281474976692480,281474976692448
4566508,69866960,69866912,281474976692496,281474976692448,281474976692480,281474976692448
4566520,10465688,19660800,281474976692496,281474976692448,281474976692480,281474976692448
4566524,41472496,41477824,281474976692496,281474976692448,281474976692480,281474976692448
4566528,69866920,69866848,281474976692496,281474976692448,281474976692480,281474976692448
4566536,84087744,1,281474976692496,281474976692448,281474976692480,281474976692448
4566540,41477832,35905632,281474976692496,281474976692448,281474976692480,281474976692448
4566544,69866848,108,281474976692496,281474976692448,281474976692480,281474976692448
4566548,281474976692760,0,281474976692496,281474976692448,281474976692480,281474976692448
4566580,69866856,69866752,281474976692496,281474976692448,281474976692480,281474976692448
6316968,69866752,3407933,281474976692496,281474976692448,281474976692480,281474976692448
6317220,9165768,111,281474976692496,281474976692448,281474976692480,281474976692448
4563832,35905632,103,281474976692496,281474976692448,281474976692480,281474976692448
4563848,35905640,69869184,281474976692496,281474976692448,281474976692480,281474976692448
6316968,69869184,3670077,281474976692688,103,281474976692496,281474976692448
6317220,9165748,102,281474976692688,103,281474976692496,281474976692448
4563912,281474976692688,46357696,281474976692688,103,281474976692496,281474976692448
4563944,281474976692732,0,281474976692688,103,281474976692496,281474976692448
4564072,8410168,4564464,281474976692688,103,281474976692496,281474976692448
4564004,8410304,4564220,281474976692688,103,281474976692496,281474976692448
4564560,69866856,69866752,281474976692672,110,281474976692688,103
4564564,35905640,69869184,281474976692672,110,281474976692688,103
6758568,69866752,3407933,281474976692624,281474976692560,281474976692608,281474976692560
6758572,69869184,3670077,281474976692624,281474976692560,281474976692608,281474976692560
6758612,281474976692624,0,281474976692624,281474976692560,281474976692608,281474976692560
6758616,281474976692608,46357696,281474976692624,281474976692560,281474976692608,281474976692560
6758620,281474976692592,46357360,281474976692624,281474976692560,281474976692608,281474976692560
6758624,281474976692576,10458672,281474976692624,281474976692560,281474976692608,281474976692560
6758628,281474976692560,281474976692640,281474976692624,281474976692560,281474976692608,281474976692560
4566744,281474976692732,0,281474976692624,281474976692560,281474976692608,281474976692560
4566756,10458904,8533,281474976692624,281474976692560,281474976692608,281474976692560
4563756,84087808,0,281474976692624,281474976692560,281474976692608,281474976692560
4563760,84087768,0,281474976692624,281474976692560,281474976692608,281474976692560
4563772,10458904,8533,281474976692624,281474976692560,281474976692608,281474976692560
4563776,84087784,46367744,281474976692624,281474976692560,281474976692608,281474976692560
4565840,46367824,0,281474976692720,46367744,281474976692624,281474976692560
4565944,281474976692700,64,281474976692720,46367744,281474976692624,281474976692560
4565952,84087776,46357360,281474976692720,46367744,281474976692624,281474976692560
4565956,46357400,84087696,281474976692720,46367744,281474976692624,281474976692560
4565960,84087704,84087760,281474976692720,46367744,281474976692624,281474976692560
4565968,84087768,0,281474976692720,46367744,281474976692624,281474976692560
4565976,46367784,84079632,281474976692720,46367744,281474976692624,281474976692560
4565984,84079640,84079888,281474976692720,46367744,281474976692624,281474976692560
4565992,84079896,0,281474976692720,46367744,281474976692624,281474976692560
4566000,46357368,69580928,281474976692720,46367744,281474976692624,281474976692560
4566004,69580928,33,281474976692720,46367744,281474976692624,281474976692560
4566016,69580960,69866944,281474976692720,46367744,281474976692624,281474976692560
